,bill_no,cashier_id
15228,572960,3
15229,572969,4
15230,572986,27
15231,572990,1
15232,572992,27
15233,572994,1
15234,572997,4
15235,572998,4
15236,572999,2
15237,573000,1
15238,573001,2
15239,573002,16
15240,573003,16
15241,573004,16
15242,573006,3
15243,573007,2
15244,573008,2
15245,573019,4
15246,573020,2
15247,573022,3
15248,573023,3
15249,573025,2
15250,573026,1
15251,573027,3
15252,573028,4
15253,573029,2
15254,573032,1
15255,573033,4
15256,573035,15
15257,573036,27
15258,573038,4
15259,573066,3
15260,573068,4
15261,573069,2
15262,573070,3
15263,573074,1
15264,573075,1
15265,573076,3
15266,573078,1
15267,573082,4
15268,573083,1
15269,573085,4
15270,573093,4
15271,573094,2
15272,573095,3
15273,573096,2
15274,573100,4
15275,573102,1
15276,573103,2
15277,573104,1
15278,573106,26
15279,573108,15
15280,573109,1
15281,573110,2
15282,573111,4
15283,573112,4
15284,573113,3
15285,573116,1
15286,573117,3
15287,573119,2
15288,573121,3
15289,573122,4
15290,573123,2
15291,573124,4
15292,573125,2
15293,573126,3
15294,573128,4
15295,573129,3
15296,573130,1
15297,573131,4
15298,573132,1
15299,573133,3
15300,573134,2
15301,573135,4
15302,573136,26
15303,573137,1
15304,573138,4
15305,573139,4
15306,573140,2
15307,573141,3
15308,573142,4
15309,573143,4
15310,573144,1
15311,573145,2
15312,573146,3
15313,573149,4
15314,573150,1
15315,573151,3
15316,573152,4
15317,573153,27
15318,573154,24
15319,573155,3
15320,573156,1
15321,573157,2
15322,573158,2
15323,573159,2
15324,573160,4
15325,573161,4
15326,573162,4
15327,573163,2
15328,573164,1
15329,573165,2
15330,573166,2
15331,573167,2
15332,573168,4
15333,573171,4
15334,573173,29
15335,573174,3
15336,573175,1
15337,573176,2
15338,573177,3
15339,573178,1
15340,573179,3
15341,573181,1
15342,573182,2
15343,573183,4
15344,573184,2
15345,573185,2
15346,573195,15
15347,573196,1
15348,573200,15
15349,573230,4
15350,573231,3
15351,573245,3
15352,573248,4
15353,573262,1
15354,573263,2
15355,573264,1
15356,573265,2
15357,573266,4
15358,573267,4
15359,573269,1
15360,573270,2
15361,573272,2
15362,573273,27
15363,573274,2
15364,573275,1
15365,573276,2
15366,573277,1
15367,573278,3
15368,573279,2
15369,573280,3
15370,573281,4
15371,573282,2
15372,573284,26
15373,573285,3
15374,573286,7
15375,573287,3
15376,573288,1
15377,573289,26
15378,573290,7
15379,573291,4
15380,573292,2
15381,573294,4
15382,573295,2
15383,573300,1
15384,573305,2
15385,573308,2
15386,573310,4
15387,573311,2
15388,573313,3
15389,573314,2
15390,573315,4
15391,573316,27
15392,573319,4
15393,573320,3
15394,573322,3
15395,573323,3
15396,573324,2
15397,573325,2
15398,573326,3
15399,573327,4
15400,573328,1
15401,573329,4
15402,573330,1
15403,573331,3
15404,573332,4
15405,573333,8
15406,573334,3
15407,573335,2
15408,573336,2
15409,573337,3
15410,573338,3
15411,573339,1
15412,573340,3
15413,573341,3
15414,573342,2
15415,573343,3
15416,573344,1
15417,573345,1
15418,573346,3
15419,573347,4
15420,573348,4
15421,573349,1
15422,573350,1
15423,573351,2
15424,573352,3
15425,573353,3
15426,573354,3
15427,573355,4
15428,573356,3
15429,573357,2
15430,573358,1
15431,573359,1
15432,573360,1
15433,573361,1
15434,573362,9
15435,573363,4
15436,573364,3
15437,573365,21
15438,573366,3
15439,573367,3
15440,573368,4
15441,573369,3
15442,573370,4
15443,573371,3
15444,573372,3
15445,573373,1
15446,573374,1
15447,573375,4
15448,573376,2
15449,573377,3
15450,573378,2
15451,573379,2
15452,573380,3
15453,573381,1
15454,573382,1
15455,573383,1
15456,573384,1
15457,573385,2
15458,573386,2
15459,573387,4
15460,573388,4
15461,573389,4
15462,573390,2
15463,573392,2
15464,573393,2
15465,573394,1
15466,573395,2
15467,573396,1
15468,573397,4
15469,573398,2
15470,573399,1
15471,573400,2
15472,573401,29
15473,573402,27
15474,573403,1
15475,573404,2
15476,573405,2
15477,573406,2
15478,573407,2
15479,573408,1
15480,573409,2
15481,573410,3
15482,573411,1
15483,573412,1
15484,573413,3
15485,573414,4
15486,573415,4
15487,573416,2
15488,573417,26
15489,573418,4
15490,573419,4
15491,573420,3
15492,573421,3
15493,573422,4
15494,573423,3
15495,573424,26
15496,573425,1
15497,573426,2
15498,573428,27
15499,573430,26
15500,573442,27
15501,573452,4
15502,573464,3
15503,573481,2
15504,573483,4
15505,573484,2
15506,573485,4
15507,573486,3
15508,573492,2
15509,573496,2
15510,573500,2
15511,573501,1
15512,573504,4
15513,573507,4
15514,573508,21
15515,573509,1
15516,573510,2
15517,573511,23
15518,573512,1
15519,573531,3
15520,573532,4
15521,573540,4
15522,573542,4
15523,573543,2
15524,573544,1
15525,573545,4
15526,573546,2
15527,573548,1
15528,573551,3
15529,573552,2
15530,573553,4
15531,573556,1
15532,573564,1
15533,573572,4
15534,573576,4
15535,573577,2
15536,573578,4
15537,573579,4
15538,573580,4
15539,573582,1
15540,573583,3
15541,573584,4
15542,573585,2
15543,573586,2
15544,573587,3
15545,573599,2
15546,573600,2
15547,573601,3
15548,573629,26
15549,573632,1
15550,573633,1
15551,573656,29
15552,573665,4
15553,573666,3
15554,573695,2
15555,573744,1
15556,573745,1
15557,573746,4
15558,573747,4
15559,573749,3
15560,573757,4
15561,573758,2
15562,573762,1
15563,573763,1
15564,573769,2
15565,573770,1
15566,573772,1
15567,573773,1
15568,573774,3
15569,573775,3
15570,573776,1
15571,573777,3
15572,573778,4
15573,573780,2
15574,573808,1
15575,573814,4
15576,573822,1
15577,573829,1
15578,573830,2
15579,573840,4
15580,573841,3
15581,573846,2
15582,573863,3
15583,573865,1
15584,573866,1
15585,573867,27
15586,573868,27
15587,573870,2
15588,573871,4
15589,573872,1
15590,573873,2
15591,573874,3
15592,573875,1
15593,573876,2
15594,573877,1
15595,573878,2
15596,573879,4
15597,573886,2
15598,573887,4
15599,573888,1
15600,573889,4
15601,573890,2
15602,573891,27
15603,573893,1
15604,573894,2
15605,573895,3
15606,573896,4
15607,573897,3
15608,573898,2
15609,573899,2
15610,573900,4
15611,573901,3
15612,573902,3
15613,573903,4
15614,573904,2
15615,573905,3
15616,573906,2
15617,573907,4
15618,573908,1
15619,573909,2
15620,573910,3
15621,573911,2
15622,573912,2
15623,573913,2
15624,573914,4
15625,573915,1
15626,573916,4
15627,573917,2
15628,573918,1
15629,573921,4
15630,573922,4
15631,573923,2
15632,573924,1
15633,573927,2
15634,573928,3
15635,573930,4
15636,573931,3
15637,573933,4
15638,573934,1
15639,573937,1
15640,573945,4
15641,573955,3
15642,573992,2
15643,573993,1
15644,573994,1
15645,573996,3
15646,573999,14
15647,574009,3
15648,574011,4
15649,574013,3
15650,574014,32
15651,574015,3
15652,574016,4
15653,574017,3
15654,574018,3
15655,574020,1
15656,574021,3
15657,574022,21
15658,574023,2
15659,574024,1
15660,574025,1
15661,574029,2
15662,574032,1
15663,574033,4
15664,574034,2
15665,574035,1
15666,574036,1
15667,574037,3
15668,574038,2
15669,574039,2
15670,574040,1
15671,574042,1
15672,574043,1
15673,574044,3
15674,574045,4
15675,574046,3
15676,574047,4
15677,574048,4
15678,574049,2
15679,574050,3
15680,574051,2
15681,574052,4
15682,574053,1
15683,574054,3
15684,574055,2
15685,574056,16
15686,574058,16
15687,574059,16
15688,574060,3
15689,574062,4
15690,574063,3
15691,574064,1
15692,574066,3
15693,574067,3
15694,574068,27
15695,574069,4
15696,574070,2
15697,574071,26
15698,574072,2
15699,574074,2
15700,574075,2
15701,574076,3
15702,574077,2
15703,574079,4
15704,574080,3
15705,574081,2
15706,574082,1
15707,574084,3
15708,574085,3
15709,574086,4
15710,574087,3
15711,574088,4
15712,574089,3
15713,574090,1
15714,574091,1
15715,574092,1
15716,574093,27
15717,574096,4
15718,574097,26
15719,574098,2
15720,574099,13
15721,574100,2
15722,574102,2
15723,574103,4
15724,574104,27
15725,574107,1
15726,574138,32
15727,574143,4
15728,574149,2
15729,574150,1
15730,574154,4
15731,574161,3
15732,574165,3
15733,574169,3
15734,574170,1
15735,574175,3
15736,574182,2
15737,574194,2
15738,574196,4
15739,574226,4
15740,574227,4
15741,574228,1
15742,574233,1
15743,574234,2
15744,574237,1
15745,574239,1
15746,574240,2
15747,574242,1
15748,574245,4
15749,574246,4
15750,574247,3
15751,574249,3
15752,574250,2
15753,574251,4
15754,574252,27
15755,574253,1
15756,574255,26
15757,574258,4
15758,574260,3
15759,574262,4
15760,574265,2
15761,574269,2
15762,574270,2
15763,574271,1
15764,574272,4
15765,574273,1
15766,574274,2
15767,574275,15
15768,574276,4
15769,574278,1
15770,574279,1
15771,574280,4
15772,574281,1
15773,574282,2
15774,574283,2
15775,574284,2
15776,574285,4
15777,574286,4
15778,574287,2
15779,574290,4
15780,574292,4
15781,574293,3
15782,574294,4
15783,574295,1
15784,574297,2
15785,574298,4
15786,574299,4
15787,574300,3
15788,574301,9
15789,574302,3
15790,574303,4
15791,574304,2
15792,574305,3
15793,574306,4
15794,574307,4
15795,574308,2
15796,574309,3
15797,574310,4
15798,574311,1
15799,574312,2
15800,574313,2
15801,574314,1
15802,574315,1
15803,574316,1
15804,574317,4
15805,574319,2
15806,574321,3
15807,574323,3
15808,574324,4
15809,574325,3
15810,574326,1
15811,574327,3
15812,574328,3
15813,574329,29
15814,574330,2
15815,574331,1
15816,574333,2
15817,574334,2
15818,574335,4
15819,574336,29
15820,574338,4
15821,574340,1
15822,574341,2
15823,574342,2
15824,574343,14
15825,574345,3
15826,574346,3
15827,574348,2
15828,574349,4
15829,574351,4
15830,574352,1
15831,574353,2
15832,574354,2
15833,574355,1
15834,574356,4
15835,574363,2
15836,574368,1
15837,574383,2
15838,574387,2
15839,574393,4
15840,574428,4
15841,574432,4
15842,574444,3
15843,574445,2
15844,574446,4
15845,574466,4
15846,574467,1
15847,574468,4
15848,574469,32
15849,574471,2
15850,574474,4
15851,574475,3
15852,574476,1
15853,574477,4
15854,574478,4
15855,574479,3
15856,574480,2
15857,574481,1
15858,574482,4
15859,574484,2
15860,574485,4
15861,574490,1
15862,574491,3
15863,574501,27
15864,574502,4
15865,574506,27
15866,574509,3
15867,574511,3
15868,574513,2
15869,574514,4
15870,574519,2
15871,574521,1
15872,574523,1
15873,574528,3
15874,574529,4
15875,574530,4
15876,574531,1
15877,574532,4
15878,574533,3
15879,574534,4
15880,574535,4
15881,574536,4
15882,574537,3
15883,574544,2
15884,574545,3
15885,574546,3
15886,574547,2
15887,574549,3
15888,574550,9
15889,574555,4
15890,574556,1
15891,574557,1
15892,574559,4
15893,574560,2
15894,574561,4
15895,574573,4
15896,574574,3
15897,574575,2
15898,574576,2
15899,574585,4
15900,574586,4
15901,574589,2
15902,574590,2
15903,574591,2
15904,574592,1
15905,574619,3
15906,574624,3
15907,574629,2
15908,574631,2
15909,574643,4
15910,574653,26
15911,574654,4
15912,574655,3
15913,574656,2
15914,574657,1
15915,574659,3
15916,574660,3
15917,574661,1
15918,574662,2
15919,574663,1
15920,574664,2
15921,574665,1
15922,574666,2
15923,574667,1
15924,574668,3
15925,574669,2
15926,574670,4
15927,574671,3
15928,574672,2
15929,574673,3
15930,574674,2
15931,574675,3
15932,574676,2
15933,574677,3
15934,574678,3
15935,574679,26
15936,574680,2
15937,574681,3
15938,574682,1
15939,574683,3
15940,574684,2
15941,574685,3
15942,574686,1
15943,574687,3
15944,574688,1
15945,574689,4
15946,574690,8
15947,574691,4
15948,574692,2
15949,574693,4
15950,574694,15
15951,574695,4
15952,574696,1
15953,574697,4
15954,574698,4
15955,574699,1
15956,574700,2
15957,574701,2
15958,574702,3
15959,574703,1
15960,574704,3
15961,574705,1
15962,574706,1
15963,574707,4
15964,574708,3
15965,574709,3
15966,574710,4
15967,574711,3
15968,574713,26
15969,574714,3
15970,574715,2
15971,574716,2
15972,574717,1
15973,574718,3
15974,574719,1
15975,574720,2
15976,574721,2
15977,574722,3
15978,574723,1
15979,574724,2
15980,574725,4
15981,574726,4
15982,574727,4
15983,574728,4
15984,574729,3
15985,574730,2
15986,574731,4
15987,574732,3
15988,574733,2
15989,574734,1
15990,574735,2
15991,574736,4
15992,574737,3
15993,574738,3
15994,574739,3
15995,574740,7
15996,574741,4
15997,574742,1
15998,574743,1
15999,574744,3
16000,574746,2
16001,574747,4
16002,574749,4
16003,574750,1
16004,574751,3
16005,574752,1
16006,574754,1
16007,574755,3
16008,574756,1
16009,574777,3
16010,574824,2
16011,574826,2
16012,574827,4
16013,574829,1
16014,574830,3
16015,574831,4
16016,574832,1
16017,574833,1
16018,574834,4
16019,574835,2
16020,574836,4
16021,574837,2
16022,574839,4
16023,574840,3
16024,574842,1
16025,574844,13
16026,574846,1
16027,574852,4
16028,574856,1
16029,574861,3
16030,574862,29
16031,574863,3
16032,574864,4
16033,574866,3
16034,574867,2
16035,574868,2
16036,574869,26
16037,574870,3
16038,574871,3
16039,574873,2
16040,574877,4
16041,574878,2
16042,574879,1
16043,574880,2
16044,574881,2
16045,574882,4
16046,574883,3
16047,574884,1
16048,574885,26
16049,574887,3
16050,574888,3
16051,574889,4
16052,574890,1
16053,574891,3
16054,574892,3
16055,574893,4
16056,574895,1
16057,574896,2
16058,574898,1
16059,574899,2
16060,574901,1
16061,574903,1
16062,574907,4
16063,574908,4
16064,574909,4
16065,574910,2
16066,574911,1
16067,574913,2
16068,574914,3
16069,574915,2
16070,574916,2
16071,574917,3
16072,574918,27
16073,574919,1
16074,574920,1
16075,574921,4
16076,574923,4
16077,574933,1
16078,574934,2
16079,574935,2
16080,574936,3
16081,574937,2
16082,574939,2
16083,574940,1
16084,574941,2
16085,574942,2
16086,574943,2
16087,574944,1
16088,574945,4
16089,574947,2
16090,574948,2
16091,574949,4
16092,574950,4
16093,574951,1
16094,574952,1
16095,574953,3
16096,574956,4
16097,574958,1
16098,574959,1
16099,574960,3
16100,574961,4
16101,574962,2
16102,574963,1
16103,574964,4
16104,574965,4
16105,574966,4
16106,574967,2
16107,574994,3
16108,575003,3
16109,575007,1
16110,575017,4
16111,575027,3
16112,575034,2
16113,575036,4
16114,575037,2
16115,575038,1
16116,575039,1
16117,575040,3
16118,575041,4
16119,575045,4
16120,575046,4
16121,575049,27
16122,575050,4
16123,575051,4
16124,575053,4
16125,575054,2
16126,575057,2
16127,575059,3
16128,575060,3
16129,575061,1
16130,575062,4
16131,575063,4
16132,575066,3
16133,575067,27
16134,575068,3
16135,575069,3
16136,575070,1
16137,575071,1
16138,575072,3
16139,575073,4
16140,575074,3
16141,575075,2
16142,575076,3
16143,575077,3
16144,575078,2
16145,575080,4
16146,575083,4
16147,575084,1
16148,575085,2
16149,575086,1
16150,575087,1
16151,575088,4
16152,575089,2
16153,575090,2
16154,575091,1
16155,575117,3
16156,575125,1
16157,575127,4
16158,575128,3
16159,575129,1
16160,575130,4
16161,575131,3
16162,575132,3
16163,575133,2
16164,575134,1
16165,575135,4
16166,575136,4
16167,575137,1
16168,575138,1
16169,575139,3
16170,575140,4
16171,575141,1
16172,575143,2
16173,575144,9
16174,575145,1
16175,575146,4
16176,575147,3
16177,575148,1
16178,575149,1
16179,575151,29
16180,575152,4
16181,575154,29
16182,575162,1
16183,575163,2
16184,575164,2
16185,575165,4
16186,575166,1
16187,575167,2
16188,575168,3
16189,575169,3
16190,575170,4
16191,575176,3
16192,575177,1
16193,575178,1
16194,575179,2
16195,575180,3
16196,575181,1
16197,575182,4
16198,575183,3
16199,575184,1
16200,575185,3
16201,575186,2
16202,575187,4
16203,575188,2
16204,575189,3
16205,575190,4
16206,575191,2
16207,575192,4
16208,575193,27
16209,575194,4
16210,575195,1
16211,575196,3
16212,575197,4
16213,575198,3
16214,575199,3
16215,575200,4
16216,575201,4
16217,575202,4
16218,575203,3
16219,575204,3
16220,575205,1
16221,575206,1
16222,575207,3
16223,575209,2
16224,575210,4
16225,575211,1
16226,575212,4
16227,575213,4
16228,575214,1
16229,575215,2
16230,575216,4
16231,575217,3
16232,575218,1
16233,575219,2
16234,575220,3
16235,575221,1
16236,575222,1
16237,575255,3
16238,575256,2
16239,575258,2
16240,575269,4
16241,575297,1
16242,575298,3
16243,575299,2
16244,575300,3
16245,575301,3
16246,575302,3
16247,575303,2
16248,575304,1
16249,575305,1
16250,575312,2
16251,575317,2
16252,575318,1
16253,575319,4
16254,575320,3
16255,575321,3
16256,575322,1
16257,575323,3
16258,575324,4
16259,575325,2
16260,575326,27
16261,575328,1
16262,575329,3
16263,575330,3
16264,575331,3
16265,575332,1
16266,575333,1
16267,575334,1
16268,575335,3
16269,575336,1
16270,575337,4
16271,575338,2
16272,575339,4
16273,575340,1
16274,575342,3
16275,575352,26
16276,575356,4
16277,575360,3
16278,575366,4
16279,575367,4
16280,575368,2
16281,575369,1
16282,575370,2
16283,575371,4
16284,575383,4
16285,575384,4
16286,575387,2
16287,575388,3
16288,575389,2
16289,575390,1
16290,575391,2
16291,575392,1
16292,575410,4
16293,575415,4
16294,575418,3
16295,575433,3
16296,575475,1
16297,575476,2
16298,575477,3
16299,575480,2
16300,575481,1
16301,575482,2
16302,575483,1
16303,575484,4
16304,575485,4
16305,575487,2
16306,575490,2
16307,575491,1
16308,575492,2
16309,575493,3
16310,575494,1
16311,575495,2
16312,575496,4
16313,575497,4
16314,575498,26
16315,575499,3
16316,575500,2
16317,575501,1
16318,575502,2
16319,575504,4
16320,575507,4
16321,575508,16
16322,575509,2
16323,575510,16
16324,575512,2
16325,575514,9
16326,575515,4
16327,575516,1
16328,575517,4
16329,575519,27
16330,575520,1
16331,575525,1
16332,575563,3
16333,575574,4
16334,575576,4
16335,575581,27
16336,575582,1
16337,575583,1
16338,575584,27
16339,575586,2
16340,575587,4
16341,575589,3
16342,575591,2
16343,575593,1
16344,575595,4
16345,575601,3
16346,575602,1
16347,575603,4
16348,575604,1
16349,575605,4
16350,575607,1
16351,575609,4
16352,575610,2
16353,575612,2
16354,575618,4
16355,575619,3
16356,575620,2
16357,575621,4
16358,575622,1
16359,575623,2
16360,575624,2
16361,575627,4
16362,575628,4
16363,575629,27
16364,575631,3
16365,575633,4
16366,575634,4
16367,575637,3
16368,575639,3
16369,575640,3
16370,575642,4
16371,575643,1
16372,575647,4
16373,575649,4
16374,575652,3
16375,575654,1
16376,575655,2
16377,575656,4
16378,575657,2
16379,575658,2
16380,575659,2
16381,575660,2
16382,575661,27
16383,575668,1
16384,575671,27
16385,575673,2
16386,575674,4
16387,575675,4
16388,575676,2
16389,575677,3
16390,575678,4
16391,575680,4
16392,575681,2
16393,575682,2
16394,575683,4
16395,575684,2
16396,575685,3
16397,575686,4
16398,575687,3
16399,575688,3
16400,575689,1
16401,575690,4
16402,575691,3
16403,575692,27
16404,575693,1
16405,575694,4
16406,575695,2
16407,575696,3
16408,575697,4
16409,575698,3
16410,575700,1
16411,575701,2
16412,575702,2
16413,575703,4
16414,575705,3
16415,575706,1
16416,575707,9
16417,575708,2
16418,575709,16
16419,575710,3
16420,575711,2
16421,575713,26
16422,575718,4
16423,575723,3
16424,575724,4
16425,575725,4
16426,575726,1
16427,575727,1
16428,575729,3
16429,575730,3
16430,575731,3
16431,575732,26
16432,575733,26
16433,575734,7
16434,575736,8
16435,575737,2
16436,575738,3
16437,575739,4
16438,575740,4
16439,575741,4
16440,575742,2
16441,575743,13
16442,575744,4
16443,575745,4
16444,575747,27
16445,575748,3
16446,575750,26
16447,575753,1
16448,575754,2
16449,575755,4
16450,575756,4
16451,575757,2
16452,575759,27
16453,575760,2
16454,575764,1
16455,575765,2
16456,575766,1
16457,575767,4
16458,575787,26
16459,575828,2
16460,575830,2
16461,575837,2
16462,575838,2
16463,575840,2
16464,575842,2
16465,575843,2
16466,575844,4
16467,575845,27
16468,575846,1
16469,575847,1
16470,575848,3
16471,575849,4
16472,575850,4
16473,575851,2
16474,575852,3
16475,575853,3
16476,575854,1
16477,575855,2
16478,575856,4
16479,575866,4
16480,575867,3
16481,575868,4
16482,575869,4
16483,575870,2
16484,575873,1
16485,575874,2
16486,575875,4
16487,575876,2
16488,575877,1
16489,575880,27
16490,575882,2
16491,575884,27
16492,575885,1
16493,575886,26
16494,575887,4
16495,575889,2
16496,575890,2
16497,575891,2
16498,575892,1
16499,575893,2
16500,575895,2
16501,575896,26
16502,575897,1
16503,575898,1
16504,575899,1
16505,575900,4
16506,575902,3
16507,575903,3
16508,575904,4
16509,575905,2
16510,575906,3
16511,575908,4
16512,575910,2
16513,575911,2
16514,575914,1
16515,575915,2
16516,575916,27
16517,575917,3
16518,575918,3
16519,575919,4
16520,575920,2
16521,575922,2
16522,575923,4
16523,575924,1
16524,575925,3
16525,575928,1
16526,575929,4
16527,575930,4
16528,575931,3
16529,575932,2
16530,575934,3
16531,575935,4
16532,575936,2
16533,575937,2
16534,575938,1
16535,575939,4
16536,575941,2
16537,575942,1
16538,575943,2
16539,575944,4
16540,575945,3
16541,575946,4
16542,575947,1
16543,575948,4
16544,575949,1
16545,575950,2
16546,575951,2
16547,575952,3
16548,575954,3
16549,575955,4
16550,575956,3
16551,575957,1
16552,575958,1
16553,575959,4
16554,575960,2
16555,575961,2
16556,575964,1
16557,575965,4
16558,575966,3
16559,575967,4
16560,575968,2
16561,575969,4
16562,575970,3
16563,575971,4
16564,575972,1
16565,575975,1
16566,575976,4
16567,575977,3
16568,575978,2
16569,575979,4
16570,575981,2
16571,575982,1
16572,575983,3
16573,575984,3
16574,575985,2
16575,575986,1
16576,575987,3
16577,575988,2
16578,575989,2
16579,576014,2
16580,576019,31
16581,576025,2
16582,576045,2
16583,576050,4
16584,576052,3
16585,576053,2
16586,576054,4
16587,576055,3
16588,576056,1
16589,576057,3
16590,576058,3
16591,576059,3
16592,576060,3
16593,576061,4
16594,576062,3
16595,576063,4
16596,576064,27
16597,576065,2
16598,576066,2
16599,576067,2
16600,576068,4
16601,576069,3
16602,576070,1
16603,576071,4
16604,576073,1
16605,576074,3
16606,576075,1
16607,576076,3
16608,576077,4
16609,576078,4
16610,576079,2
16611,576080,1
16612,576081,3
16613,576083,8
16614,576084,4
16615,576085,4
16616,576086,4
16617,576087,27
16618,576088,1
16619,576089,3
16620,576090,2
16621,576091,2
16622,576092,1
16623,576093,1
16624,576094,4
16625,576095,4
16626,576096,3
16627,576097,4
16628,576098,2
16629,576099,1
16630,576111,3
16631,576112,2
16632,576121,2
16633,576137,1
16634,576147,1
16635,576148,2
16636,576172,2
16637,576175,2
16638,576176,2
16639,576179,1
16640,576180,1
16641,576181,4
16642,576182,2
16643,576184,2
16644,576186,3
16645,576187,1
16646,576188,1
16647,576189,1
16648,576190,3
16649,576191,2
16650,576196,4
16651,576198,4
16652,576200,2
16653,576201,2
16654,576202,2
16655,576212,4
16656,576213,2
16657,576214,4
16658,576215,3
16659,576217,1
16660,576219,1
16661,576220,3
16662,576221,4
16663,576222,27
16664,576224,4
16665,576225,2
16666,576228,3
16667,576236,3
16668,576237,1
16669,576238,2
16670,576239,4
16671,576245,27
16672,576246,1
16673,576249,2
16674,576251,1
16675,576252,3
16676,576253,2
16677,576254,2
16678,576255,4
16679,576256,2
16680,576257,13
16681,576259,3
16682,576269,13
16683,576274,3
16684,576275,3
16685,576300,3
16686,576301,2
16687,576303,4
16688,576317,2
16689,576318,1
16690,576321,3
16691,576322,26
16692,576323,1
16693,576326,2
16694,576327,26
16695,576328,4
16696,576329,2
16697,576339,3
16698,576345,31
16699,576346,1
16700,576347,2
16701,576349,3
16702,576351,1
16703,576352,3
16704,576353,3
16705,576354,1
16706,576355,4
16707,576356,2
16708,576357,1
16709,576358,4
16710,576359,1
16711,576361,4
16712,576362,2
16713,576364,1
16714,576365,1
16715,576370,4
16716,576372,4
16717,576373,27
16718,576374,1
16719,576376,1
16720,576377,3
16721,576378,4
16722,576379,2
16723,576380,1
16724,576381,2
16725,576382,1
16726,576383,4
16727,576384,2
16728,576385,4
16729,576386,2
16730,576387,2
16731,576388,2
16732,576390,26
16733,576391,4
16734,576392,1
16735,576394,32
16736,576395,4
16737,576396,4
16738,576398,4
16739,576399,27
16740,576400,1
16741,576403,4
16742,576405,2
16743,576406,2
16744,576412,2
16745,576447,1
16746,576463,3
16747,576503,4
16748,576508,1
16749,576510,2
16750,576511,2
16751,576512,1
16752,576513,1
16753,576514,4
16754,576516,2
16755,576518,1
16756,576519,8
16757,576520,1
16758,576521,3
16759,576538,4
16760,576539,3
16761,576540,3
16762,576543,3
16763,576553,1
16764,576554,1
16765,576555,1
16766,576556,3
16767,576557,1
16768,576558,4
16769,576559,1
16770,576560,3
16771,576562,4
16772,576563,3
16773,576564,4
16774,576567,1
16775,576568,1
16776,576570,4
16777,576571,3
16778,576572,1
16779,576573,4
16780,576574,4
16781,576575,2
16782,576577,3
16783,576581,2
16784,576586,32
16785,576587,3
16786,576588,3
16787,576589,4
16788,576590,1
16789,576591,2
16790,576592,4
16791,576593,2
16792,576597,2
16793,576598,1
16794,576599,4
16795,576600,3
16796,576601,2
16797,576604,2
16798,576605,1
16799,576606,1
16800,576607,26
16801,576608,4
16802,576609,2
16803,576611,1
16804,576612,4
16805,576613,3
16806,576614,2
16807,576615,4
16808,576616,4
16809,576617,4
16810,576618,1
16811,576622,1
16812,576623,1
16813,576624,2
16814,576625,4
16815,576626,4
16816,576627,3
16817,576628,4
16818,576629,26
16819,576630,26
16820,576631,3
16821,576633,3
16822,576634,3
16823,576635,4
16824,576636,4
16825,576637,3
16826,576638,2
16827,576639,1
16828,576640,1
16829,576641,3
16830,576642,4
16831,576644,3
16832,576645,3
16833,576646,4
16834,576648,4
16835,576649,3
16836,576650,4
16837,576651,4
16838,576652,2
16839,576654,4
16840,576655,2
16841,576656,3
16842,576657,26
16843,576658,3
16844,576659,1
16845,576660,1
16846,576661,3
16847,576663,4
16848,576664,16
16849,576665,1
16850,576666,3
16851,576667,3
16852,576668,3
16853,576669,27
16854,576671,1
16855,576672,27
16856,576676,2
16857,576677,3
16858,576684,4
16859,576686,3
16860,576687,4
16861,576688,2
16862,576689,1
16863,576690,2
16864,576691,3
16865,576692,2
16866,576693,3
16867,576694,3
16868,576695,1
16869,576696,4
16870,576704,3
16871,576734,2
16872,576736,1
16873,576758,4
16874,576768,4
16875,576769,1
16876,576770,3
16877,576771,2
16878,576772,2
16879,576774,4
16880,576775,3
16881,576778,2
16882,576779,1
16883,576780,2
16884,576781,3
16885,576782,2
16886,576783,2
16887,576784,3
16888,576786,2
16889,576787,26
16890,576790,26
16891,576791,3
16892,576792,4
16893,576809,1
16894,576824,3
16895,576826,3
16896,576828,1
16897,576830,4
16898,576832,2
16899,576833,3
16900,576834,2
16901,576836,4
16902,576837,4
16903,576838,4
16904,576840,3
16905,576841,1
16906,576842,3
16907,576844,2
16908,576845,1
16909,576846,2
16910,576847,4
16911,576848,1
16912,576849,3
16913,576851,4
16914,576852,4
16915,576853,3
16916,576854,4
16917,576855,1
16918,576857,4
16919,576859,3
16920,576860,3
16921,576861,2
16922,576862,3
16923,576863,26
16924,576864,4
16925,576865,4
16926,576867,2
16927,576869,26
16928,576872,3
16929,576873,2
16930,576874,2
16931,576875,3
16932,576876,2
16933,576878,3
16934,576879,4
16935,576881,1
16936,576888,4
16937,576889,4
16938,576890,26
16939,576891,26
16940,576892,2
16941,576893,26
16942,576894,27
16943,576895,13
16944,576896,1
16945,576897,17
16946,576900,3
16947,576901,3
16948,576902,4
16949,576905,3
16950,576906,1
16951,576907,21
16952,576909,26
16953,576910,26
16954,576911,3
16955,576912,4
16956,576913,1
16957,576914,1
16958,576915,1
16959,576916,3
16960,576917,3
16961,576920,4
16962,576923,20
16963,576924,2
16964,576926,4
16965,576927,27
16966,576928,3
16967,576929,2
16968,576930,4
16969,576931,1
16970,576932,3
16971,576933,1
16972,576941,27
16973,576948,4
16974,576958,2
16975,576971,2
